From	To	Species	Gene Name
3107	Q860A8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q1G101_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q6V116_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q001P4_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9UQT6_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8SNC8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q3LRZ8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GIM9_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9TP26_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8WLQ8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q2LDD6_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q0PHV0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9TQF0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q6RBY3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q58P06_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q708F1_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9TQM7_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9MY41_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9UIP1_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9UIM5_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9TPP7_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q4F7G5_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q861F5_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q861D9_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GIN5_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q401C8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q95HN7_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q4L1J6_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q4L1J2_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8SP61_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q29666_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8WLS8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q7JGS0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q19A34_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9TP44_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8MHN3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q7YP33_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q1MW39_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8MHM3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q45YI9_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q6GYF7_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q29954_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q0PQ42_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9MYC8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GIM1_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q30204_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q56FB0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5F311_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8SNA5_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	1C08_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8SNA9_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5QR77_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5NT47_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5QR76_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GJ22_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GJN6_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q155X3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q3MQ67_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q1PBK3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q30184_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q95IF4_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GIX5_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q861C3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5EFR3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GJM6_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9TP45_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q545Z1_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	1C14_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5QR73_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5TK75_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q7YP28_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q30188_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8HWM3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q546I9_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q08GD3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5MH37_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q70CQ0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5QR69_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q7YP80_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q4ZHW0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q5R1M3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GJ54_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q56SH9_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q95ID7_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q2HNR0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q95HD7_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q4L1J3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q2LDE2_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q001P0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GJ36_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q0E9R0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GIM6_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q571R8_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9GJ12_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q0PMK0_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q4W6C4_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q29705_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q546E2_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8HWP9_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q29716_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	P79614_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9BCT5_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9TQP3_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q6T715_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	1B38_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q6VS58_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q95372_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q29943_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	1B39_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q9BCN7_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
3107	Q8HWQ4_HUMAN	Homo sapiens	major histocompatibility complex, class I, C; major histocompatibility complex, class I, B
